Time (s),Vibration_1,Vibration_2,Vibration_3
0.0,1.4825655028206377,0.14432835537507846,-1.327062367315577
0.001,1.4825655028206377,0.5232572079971926,-1.0117522315915206
0.002,0.5815119710675957,1.8994466838667559,0.9341752655476404
0.003,-0.08524158101894697,0.891972565656847,0.9341752655476404
0.004,-0.08447553349206108,0.9271523816386524,0.9341752655476404
0.005,0.12445800641817582,1.4569788952296152,0.23177020879715166
0.006,0.6529518259975927,0.4529209746474705,-1.327062367315577
0.007,-0.4293311763428441,0.7569742628254359,-1.327062367315577
0.008,-1.6629914879136796,0.586784444705275,0.005923537260153404
0.009,-1.6629914879136796,-0.9379511314373126,0.9341752655476404
0.01,-1.2105496032199436,-1.3849582511688798,0.9341752655476404
0.011,-0.3993763488224507,-0.9526922581872544,0.9341752655476404
0.012,1.090807218091759,-0.39337179178946396,-0.10617471840111224
0.013,1.3204793230082057,-0.15739677072095176,-1.327062367315577
0.014,-0.6597772261833608,-0.17667722856532003,-1.327062367315577
0.015,-1.6629914879136796,-1.5279003834155374,-0.3143201832689305
0.016,-0.9486087334080772,-0.48300018229049874,0.9341752655476404
0.017,0.01154102147575946,0.06944109162398543,0.9341752655476404
0.018,0.9233429107967571,-0.15285743962652526,0.9341752655476404
0.019,1.4825655028206377,-0.2005087168110592,-0.6649707809239778
0.02,1.4825655028206377,0.20445109376234094,-1.327062367315577
0.021,1.0408719756948575,0.34286559422151636,-1.327062367315577
0.022,0.16978116885939332,1.2618344553970526,0.6669112622113582
0.023,0.0722246214406166,2.05373714384948,0.9341752655476404
0.024,0.11293570392614997,-0.7768399755060046,0.9341752655476404
0.025,0.629907221013541,1.0360612299840555,0.9341752655476404
0.026,0.5538631835250443,1.1336334499003367,-0.8322902683355805
0.027,-0.016881710990862196,0.5811219801441861,-0.9935328858788901
0.028,-1.6629914879136796,0.5243920407707993,0.9341752655476404
0.029,-1.6629914879136796,-0.11314999185723768,0.9341752655476404
0.03,-1.6629914879136796,-1.5403835439252103,0.9341752655476404
0.031,-0.6390386611771512,-1.223847095237572,0.28643950982729166
0.032,0.42173972863019005,-0.150587774079312,-1.327062367315577
