Time (s),Vibration_1,Vibration_2,Vibration_3
0.0,0.9632331779289428,0.5539252532746258,-1.2933821601570155
0.001,1.1038912883000669,-1.2352743704560774,-1.2933821601570155
0.002,-1.6305297439157653,-1.3184951152051798,-1.2933821601570155
0.003,-1.6509458503625136,-0.3501957725593732,0.9316672070631437
0.004,-1.5730521068400565,-0.3299472468720915,0.9316672070631437
0.005,-0.5098207780746447,-0.24222682974803758,0.9316672070631437
0.006,0.2523934869416414,-1.2352743704560774,0.9294948160116662
0.007,1.0290296397944538,-2.1417148150400513,-1.2933821601570155
0.008,-0.20279394651008206,-0.1691303478425759,-1.2933821601570155
0.009,-0.9174198689671348,-0.9271279924281508,0.9316672070631437
0.01,-0.20355585756559666,-0.4446656982458543,0.9316672070631437
0.011,-0.8296990277490606,0.11082349527940474,0.9316672070631437
0.012,0.4709375662326154,0.1231975943105213,0.9316672070631437
0.013,1.4290640423500487,0.7091291589292019,-1.2140510940807405
0.014,1.4457016919296535,2.3420695414740904,-1.2933821601570155
0.015,1.4457016919296535,0.3402488009331804,-1.2933821601570155
0.016,1.4457016919296535,1.0116509464884393,0.5540258401961031
0.017,0.05728983451165231,0.7406152684601124,0.9316672070631437
0.018,-0.2133829552612136,0.8766955665211448,0.9316672070631437
0.019,-0.11885933676175921,0.875570648427407,0.9316672070631437
0.02,0.22592873966641994,0.9587913931765094,-0.7940314762681688
0.021,0.8082153765421506,-0.7899227762733806,-1.2933821601570155
0.022,-0.7359295457025137,-1.8987904922614214,-1.2933821601570155
0.023,-1.6509458503625136,-0.9068794667408692,0.9218859055175884
0.024,-1.6509458503625136,-0.290586710685016,0.9316672070631437
0.025,-1.2161201011392877,-0.07016074978114333,0.9316672070631437
0.026,1.394280470285025,-0.7415628953364022,0.9316672070631437
0.027,1.1137183859956838,-2.2631711778824917,-1.2634951577574798
0.028,-0.8092829213023123,0.15130894956021812,-1.2933821601570155
0.029,-1.6509458503625136,-0.39405598112140006,-0.7396939909116983
0.03,-1.6509458503625136,-0.31308507255977336,0.9316672070631437
0.031,0.534463844136797,-0.24447666593551332,0.9316672070631437
0.032,0.5405124849652702,0.13782152952911358,-0.3620526240446577
0.033,1.4457016919296535,0.2952636742774155,-1.2933821601570155
0.034,1.4457016919296535,1.4390038511713303,-1.2933821601570155
0.035,1.361759307578723,2.3420695414740904,-0.36042333075604965
0.036,-1.4520637410653807,0.43584364471339937,0.9316672070631437
0.037,1.1379207239121836,0.7439900227413261,0.9316672070631437
0.038,0.3121335333760719,0.03217200546775301,0.8414686439155745
