Time (s),Vibration_1,Vibration_2,Vibration_3
0.0,0.9002934284664963,-1.9770497257804618,1.043425484162913
0.001,0.010535061845253777,0.6187627813488606,-1.140741081290348
0.002,-0.7802637315217855,1.284612339944306,-0.30328253626614543
0.003,-0.4252658973082942,0.1857384239391785,0.5324850099239946
0.004,-0.1346703250538877,0.22709317006344235,-0.8040597624105473
0.005,-1.1742078403633316,0.3750547522356593,0.8251831040280362
0.006,1.379614424037159,-1.3960637861985628,-0.4352322105934228
0.007,-0.855153305865886,-0.33634561191174245,-2.9424313186229822
0.008,-1.154742402984976,-0.7693699693214245,-0.012275440996166277
0.009,0.717543155231571,-1.5244362781013914,1.043425484162913
0.01,-0.7832513065624509,-0.46256397704955277,0.566322241695381
0.011,1.3871141613815094,-1.3808278271001497,1.3039600902394866
0.012,1.821498332371443,0.024717448254036056,-0.14931536691577355
0.013,-1.6205885111299574,0.8798833351459623,-0.33372051527926394
0.014,-0.3848104352885631,0.688390441263994,-0.23053507622118657
0.015,-0.9465207425476769,1.4086541394966285,0.22965817790572388
0.016,1.1474459636605066,0.7145092282898448,1.0671167229299263
0.017,1.5773487720894417,0.13787641987892083,-0.06642191386644163
0.018,-1.18618894026868,1.2759060776023554,-1.3268372284879006
0.019,0.8313790042037265,0.1922681206956412,0.8234921051939738
0.02,-0.12118003775686276,-1.7093994752268973,0.4191363227714008
0.021,-0.2230347868236696,-0.6627406944530024,-0.40986722808249065
0.022,-0.07624321317613365,-0.577899514259925,0.6745979323457881
0.023,-1.2476036271870996,0.2553885226747808,-0.6484015942261132
0.024,0.20976319741786945,1.0953184504682942,-1.247325773106693
0.025,0.39848862073412555,0.4207626295308983,1.0688077217639884
0.026,-2.200270468247094,0.5665476461176278,0.283787395685856
0.027,-0.6514438077322725,-1.1719224085342805,-1.5789168403941636
0.028,-0.1346703250538877,-1.134943232401461,-0.8937172107961278
0.029,-1.6041106487922674,1.410830705082116,0.8065648617632091
0.03,1.7091562709196202,-0.8629398506769211,-0.04273067509942816
0.031,1.8634475819115066,-2.4622892184213763,1.2616678642977897
0.032,0.44493463270653094,0.6470581339601991,0.8014918652610228
0.033,-0.36385121038987484,-0.27107108316758427,-1.5924448310666606
0.034,0.692087167900541,-0.8368210636510702,0.7185984122116909
0.035,-0.46719974697701433,1.6197136848275162,0.8674753299697329
0.036,-1.1562361905053087,2.2028761899949028,1.0180432465618374
0.037,1.3781206365168264,-0.2253856446928142,-1.3014549908868251
0.038,0.1303614607700835,-1.1523557570853615,0.3920630863362631
0.039,-1.0274162667157956,3.2952204092435675,1.1990663972572038
0.04,0.5617580567193516,1.0866121881263437,-1.7007377768072116
0.041,-0.0418861002084823,-1.848654795057164,-1.0679763661552455
0.042,0.22323808484355073,1.0800824913698812,1.0688077217639884
0.043,0.6486441308401446,-0.440798321194677,-0.7972957670742987
0.044,-0.025408237870792057,-0.48868276407540356,1.4003987890514589
0.045,0.2756592468972868,0.2967208299785757,0.6644519393414156
0.046,1.3601489866588035,0.26407234619626213,-3.2909496293412177
0.047,-1.8557599464186187,-1.583203548909556,-1.1458140777925343
0.048,-1.1772108152753404,-1.2045708923165943,0.45297355454278726
0.049,-0.36385121038987484,0.053012800865374486,0.7016711687809258
0.05,-0.7742731815691113,0.14658268222087112,1.1872294054187686
0.051,1.1189870014174674,-0.8651164162624086,1.2193756383560925
0.052,0.6111916437324224,1.1388273233575765,-0.5147609210647737
0.053,-0.9360488300340045,0.24450569474734293,-1.2050162920748526
0.054,0.6351692434144633,-0.7389204899450674,0.38360809216595254
0.055,0.8493660539330928,0.7014498347769194,0.960532031113581
0.056,-0.7937386189474668,1.6545387341953173,0.9080765570773678
0.057,1.583339322042116,-0.7889590595908127,-0.0901131526334551
0.058,1.0171322523506607,0.6557643963021493,-1.0544483754827483
0.059,-0.7502955818870702,-0.4190326653398013,-0.2812822963331943
0.06,1.764580407885365,-0.8825289409463093,0.8725483264719196
0.061,-0.7982353813798083,0.4446824121507927,0.5629402440272568
0.062,-1.677506435616035,1.2585159917389241,0.8031828640950849
0.063,0.6531408932724861,-0.31677896046282333,-1.213488541335307
0.064,-0.004449012972103803,-0.5278385057937109,-0.42508621758904996
0.065,-0.7892418565151251,0.8929427286588878,1.2650498619659138
0.066,1.911371981532901,0.3076036579060135,-1.372511452097722
0.067,-1.9501149581410753,-1.359062171245274,-1.73626600741266
0.068,-1.096315291107222,-0.6627406944530024,0.16198371436295128
0.069,0.4599033076525449,-0.9608628632033929,-0.4741424388669954
0.07,-0.9674953673177089,-1.1610620194273118,0.7591996393193258
0.071,1.8963879067155436,-1.1153541421320727,1.5002194855315556
0.072,1.261281812632662,0.9691000853304839,-0.5858173822756705
0.073,-1.1981700401740287,-0.5082494155243228,0.06047201904879262
0.074,1.0246165898236677,-0.6322912150766454,0.7591996393193258
0.075,0.4958620072399343,2.19634649323844,-0.38617598931547736
0.076,-2.1328652313760004,0.6840373100930188,1.0045152558893402
0.077,1.211848225619591,-0.25583512406917125,-0.7126940601007615
0.078,1.0920218266947614,2.2006996244094155,-0.54859815283616
0.079,-0.8851214555006013,0.3554656619662712,0.3226976239594284
0.08,0.7025744802855569,-2.057560213623033,0.23642217324197268
0.081,0.4718844075578935,-0.43644519002370186,-0.6805478271634373
0.082,-0.09721783794616555,-0.044775578738283646,-0.1983888432838624
0.083,-1.1801983903160058,-0.741097055530555,-0.06811291270050374
0.084,-0.13166735014187872,0.912531818928276,-0.18315259868715963
0.085,-0.7353269069410563,0.5991736910794724,1.0298974934904157
0.086,-0.08223376312880797,-1.583203548909556,-0.11378713631032514
0.087,-2.001057732545822,-0.4538577147076024,-1.967932847679173
0.088,0.24421270961358263,1.983110382322065,-1.6161360698336742
0.089,-0.4477343095986588,-0.8803523753608218,1.1753924135803335
0.09,0.6771030930831834,-0.4516811491221148,0.08754525548393029
0.091,2.9973555088147505,-1.859537622984602,0.7118171617852989
0.092,-0.9435331675070117,0.26189578061077456,1.5002194855315556
0.093,0.3745264209234283,0.9865126100143844,-1.5653888497216666
0.094,0.9467240405675581,-2.1881092711113492,-1.3606744602592868
0.095,-0.14066087500656196,1.4456333156294483,1.4832922421007908
0.096,-0.08973350047315858,0.707979531533382,0.36498984990112543
0.097,0.6741001181711744,0.2553885226747808,0.7981098675928981
0.098,0.8179041167780451,0.38593758016309715,0.07061801205316563
0.099,-0.8237067685821818,1.8112065787094844,0.22965817790572388
0.1,-0.08223376312880797,0.662294093058612,0.432664313443898
0.101,0.49735579476026703,-2.2381702795775635,0.6830701816062422
0.102,-0.5316020089360991,0.290191133222113,-1.4520229074789293
0.103,-0.3893071977209047,1.3629462622013895,-0.651800846984381
