Time (s),Vibration_1,Vibration_2,Vibration_3
0.0,0.2810222847435536,-0.47138069925743514,0.8816278142163576
0.001,-0.9797490871668281,0.27276894486599934,1.1486640454847763
0.002,0.19936135247795145,-1.6874153526094375,-1.9571736358098248
0.003,-0.6835556795974301,-1.1171362868886487,0.8426565384427133
0.004,0.7834241311338449,0.5830853352929047,1.1486640454847763
0.005,-0.647570229571344,2.0402297486979166,-0.14871473957598302
0.006,0.1439958380250053,-0.27640869278702246,-1.6213707532587576
0.007,-0.226829315446655,1.616709385563196,0.7337730849839555
0.008,0.07756006650590849,-2.05433372939025,-1.502177562177818
0.009,-1.1624367870026995,-0.9871549492417069,0.8323468008205313
0.01,0.6062573307088558,-0.026910250264449667,1.1486640454847763
0.011,-0.3970665333636552,0.9394962386711206,-1.4826919242909957
0.012,2.224193898785622,-0.24495113352616085,1.1486640454847763
0.013,0.06648980943975785,0.18470939925122995,-2.474063202309692
0.014,-0.48010769048197804,-3.8238700835239157,0.33837945141488013
0.015,-0.1064224834495256,-0.6789573497478356,1.1486640454847763
0.016,-0.9838897617249899,1.1344898654571764,-3.214435618694475
0.017,0.44572437412747856,0.31680952783120564,0.6042701562808341
0.018,0.14539029199991885,-0.4126815422861365,0.039245102787605166
0.019,-1.585952379955023,1.805389880181436,0.5274848201809329
0.02,1.97367597345574,0.3818001966546765,0.33265181940255695
0.021,-0.4427420156031714,-0.7816970896843405,-0.3229165760650722
0.022,-0.6890908081305055,-1.016515337885178,-1.0816291039342125
0.023,-0.8773278656216453,-2.9936067221936,0.477058280382642
0.024,-0.6683305188509248,1.9752174595588026,1.1486640454847763
0.025,-0.18808341571512777,0.2581103708599071,0.31889381352805796
0.026,-1.3963350976111624,1.3839883079797493,-0.19570470016688007
0.027,-1.5139814799028508,-0.6852488616000079,-1.0186017737088104
0.028,0.6436372347098553,0.4782484247390091,0.7280454529716324
0.029,-0.01784619779812751,0.30212933350947024,0.05987626707689198
0.03,1.2249253345381146,1.8515276337640332,-0.6873809967676019
0.031,0.15506609509115593,1.5999320206240697,1.1486640454847763
0.032,1.0712935022203403,-1.922255221125918,-0.9647269656582025
0.033,0.2159667380771774,0.2602075414772979,-0.9910857619598126
0.034,0.566131206124608,0.14069043660166683,1.1486640454847763
0.035,0.4000488918879624,-1.7440389592789884,-1.9147657808287861
