Time (s),Vibration_1,Vibration_2,Vibration_3
0.0,1.4794459145703316,2.3457872083119824,0.9289721676266934
0.001,0.9312087473295393,2.3457872083119824,-1.2982604853354394
0.002,0.09960672894102764,1.0720175467485833,-1.3080946153571242
0.003,0.11962711470866509,0.18038692045495466,-1.3080946153571242
0.004,-0.1698412229660802,0.8578453269814189,0.9289721676266934
0.005,0.08882469437577566,1.3538298287586312,0.9289721676266934
0.006,0.6447644457810247,-0.5860648382852089,0.9289721676266934
0.007,0.4692041076359494,-1.803469718646384,0.6017380088144768
0.008,-1.6736500571209685,-1.0594987779811023,-1.3080946153571242
0.009,-1.6736500571209685,-0.5612592199957582,-1.3080946153571242
0.01,-1.1962481654234025,-0.5601316918916924,0.7596189766866903
0.011,-1.0014432413545917,-0.1565812466457415,0.9289721676266934
0.012,0.1396475004763025,-1.5272950771566658,0.9289721676266934
0.013,0.5107885625340907,-0.8058746985727031,0.9289721676266934
0.014,0.04340082188281258,-0.6965277204804525,-1.3080946153571242
0.015,-0.2468433156358348,-0.5759170853486154,-1.3080946153571242
0.016,-0.6033550092086115,-0.05626611738709141,-1.3080946153571242
0.017,-0.59873187544495,0.25365299921709505,0.9289721676266934
0.018,1.2777062898560285,0.2964874431705279,0.9289721676266934
0.019,1.4178410739045528,1.0708900186445172,0.9289721676266934
0.02,1.4794459145703316,2.3457872083119824,0.12809510519783646
0.021,1.4794459145703316,0.9119550519755113,-1.3080946153571242
0.022,0.8434246200945328,1.5623644080054657,-1.3080946153571242
0.023,-0.8613005409811296,0.25816311163335876,-0.49956754696805566
0.024,-0.42471522066274103,0.8601003831895508,0.9289721676266934
0.025,0.3698779786416642,1.2625233003314358,0.9289721676266934
0.026,0.2097148925005647,1.2106686315454753,0.9289721676266934
0.027,0.9581559174177314,-0.5590041637876264,-0.18165491763248412
0.028,-0.3715808476803833,-1.5938076112954835,-1.0305715659236443
0.029,-1.6736500571209685,-1.071889963124755,-1.3080946153571242
0.03,-1.6736500571209685,-0.6198790574061144,0.9289721676266934
0.031,-0.7750600971089896,-0.37189261851804467,0.9289721676266934
0.032,0.34601025895426724,-1.1203620475985174,0.9289721676266934
0.033,1.0505552620914618,-1.5013735547642222,0.9289721676266934
0.034,0.26900816628451263,-0.06866892653181675,-0.8415556866853267
0.035,-1.482692466971917,-0.48686561312955196,-1.3080946153571242
0.036,-0.574864155757553,-0.6300268103427078,-1.3080946153571242
0.037,-1.060728598813602,-0.16221888716607122,0.04888160575404554
0.038,-0.061324240719036284,0.1679841113102293,0.9289721676266934
0.039,0.8626771223432059,0.4475413371121453,0.9289721676266934
0.04,1.4794459145703316,2.3457872083119824,0.7585269146559537
0.041,1.4794459145703316,1.6356304867676061,-0.45149453063542383
0.042,1.214565682152321,0.20969102715959623,-1.3080946153571242
0.043,0.12425024847232673,1.0280555746910844,-1.3080946153571242
0.044,-0.40161538449430845,0.5580042193073889,0.9289721676266934
0.045,0.10576562974261794,0.833051332693041,0.9289721676266934
0.046,0.5446625169428375,1.6322479024554082,0.9289721676266934
0.047,0.860365555461375,0.3584898648930817,0.9289721676266934
0.048,-1.6736500571209685,-1.647905712288503,-1.0775580919705945
0.049,-1.6736500571209685,-1.0369482158997834,-1.3080946153571242
0.05,-1.6736500571209685,-0.544357922435842,-1.3080946153571242
0.051,-0.5710089055128557,-0.3797736912454333,0.9289721676266934
0.052,1.059025729774883,-0.5398478100195783,0.9289721676266934
0.053,1.2499833199239343,-2.0616039104710473,0.9289721676266934
0.054,-0.3592630460772027,-0.22083872457642725,0.5017641872965799
0.055,-1.096154152910153,-1.2984649920366442,-1.3080946153571242
0.056,-0.42317153729987456,-0.5139146636260616,-0.8639541018055377
0.057,-0.042839621989327524,-0.4124720062633456,0.9289721676266934
0.058,0.40914295033303694,0.10372663337954358,0.9289721676266934
0.059,1.3839671194958059,0.3257915498751695,0.9289721676266934
0.06,1.4794459145703316,1.0923130526217701,-0.025417614551430396
0.061,0.9365918482872275,2.3457872083119824,-1.3080946153571242
0.062,0.27208761668530784,0.790216888739608,-1.3080946153571242
0.063,0.291340118933981,0.4475413371121453,-0.9759461774065926
0.064,-0.45782129155252343,-0.32567559025241394,0.9289721676266934
0.065,0.2466762136350444,0.6831249668554897,0.9289721676266934
0.066,1.0998343848291223,1.7573802740045819,0.9289721676266934
0.067,0.4153097674595651,0.7338521075373841,-0.028693800643640372
0.068,-1.582018595966202,-1.0324381034835197,-1.3080946153571242
0.069,-1.6736500571209685,-1.1936397503617306,-1.3080946153571242
