Time (s),Vibration_1,Vibration_2,Vibration_3
0.0,0.3433031525822957,0.6396873216468124,0.039245102787605166
0.001,1.3633320061093834,-0.4588192958687336,-0.07422045628101125
0.002,-0.3223351836060419,0.010838820848584304,0.6650181227462302
0.003,1.7231722772480513,-0.6726658378956633,0.6512601168717311
0.004,-0.12995745155674043,0.562113629118997,-2.134823740551231
0.005,-0.6987808403439355,0.945787750523293,1.1486640454847763
0.006,1.09898337400791,0.17843950771470082,-0.5315075827179472
0.007,-0.41644659779051535,-1.7440389592789884,-1.310781140606836
0.008,0.7778890026007697,0.5474334347972615,0.8025397362666042
0.009,-1.1998024618815062,-1.5784057211364033,-0.4604498786303693
0.01,-0.30295511917918183,-0.34139936161049333,-0.2885390949462094
0.011,-0.37077111555099923,-0.6831516909826172,1.1486640454847763
0.012,0.5093854668189411,-0.9305529628877991,-1.6867008253340119
0.013,-1.4821509335571195,0.8598253755259144,1.1486640454847763
0.014,1.082363759286491,0.16166214277557459,-1.9835324321114347
0.015,-0.8468775441286345,-2.373017181971076,-1.45747865439185
0.016,1.9224795918053414,0.35453697862859646,1.1486640454847763
0.017,1.022857570275383,0.7004836492355017,1.146372992679847
0.018,-2.2765770547142608,-2.0669167530945955,1.0982375056864853
0.019,-0.10919716227715974,0.3482454667764241,-1.6213707532587576
0.02,-0.766596836715753,0.7340383791137542,-0.8466793009797275
0.021,2.830397191573817,1.1344898654571764,1.1486640454847763
0.022,0.8360149667591569,0.513878704919009,-2.3525789584238233
0.023,-0.5700642009860967,-1.7691833863720348,-0.06504455601637088
0.024,0.27824760591591946,0.5746966528233416,-0.30343093817825
0.025,0.21320628837173625,-0.7544338716582604,-0.6461186681890282
0.026,0.5080052419662207,0.14698194845383916,1.1486640454847763
0.027,-0.5839091368798814,0.3461482961590333,0.5847845183940119
0.028,0.5896519451096298,-0.7754055778321681,-0.17851011508498715
0.029,-0.5686839761333761,0.42372198868684885,0.551552563677614
0.03,-0.1396332546479775,-1.5280736263190249,-0.2839569893363509
0.031,-0.22820954029937557,-2.6476816719023377,-1.5457309435613211
0.032,-0.3527855050990527,0.9017687878737298,0.1584382938685446
0.033,1.1834047559789533,1.9437815206135842,1.1486640454847763
0.034,-1.6108533437927652,-1.1821485760277626,-2.1554432157955947
0.035,-0.9451438619934626,1.2875400798954169,0.3647382477164903
0.036,-0.059366776357288896,0.6333958097946402,-0.13266568089655473
0.037,0.6851578132690168,1.0632076847815333,1.1486640454847763
0.038,0.13846070949192996,-1.8866033206302748,-1.0564158340350671
0.039,1.325952102108384,0.49502578967813526,-1.578962898277719
0.04,0.06926448826739201,1.3064146154519338,1.1486640454847763
0.041,0.5550609490584574,-1.5322679675538065,-0.39970191216497336
0.042,0.7820296771589313,-0.3497880440800565,-0.43065450312136516
0.043,2.5535838484312787,1.2099663873676012,1.1486640454847763
0.044,0.8457049989725869,0.717261014174628,-0.5108764184286603
0.045,-0.30849024771225714,-0.4126815422861365,1.1486640454847763
0.046,-1.0406355010306565,-0.03949327396879434,0.6741823339659475
0.047,-0.13825302979525692,0.5432390935624799,-1.3887120031092017
0.048,-0.17977360835441827,-0.4630136371035152,-0.19226812095948606
